"Name","Placement","Winner","SeasonNumber","week2_place","week3_place","week4_place","week5_place","week6_place","week7_place","week8_place","week9_place","week10_place","week11_place","week12_place","week13_place","week14_place","week2_win","week3_win","week4_win","week5_win","week6_win","week7_win","week8_win","week9_win","week10_win","week11_win","week12_win","week13_win","week14_win","SeasonModel"
"Benjamin 'Coach' Wade",5,0,18,9.79633773612976,9.73551219844818,8.91878239536285,9.19780794906616,7.86369364452362,6.40124762153626,6.83545714330673,5.22535715103149,4.9172984213829,4.76885871171951,3.91936507749557,3.50218571138382,NA,0.123782337076962,0.00501428583264351,0.00330000007152557,0.00301428580284119,0.0292365084588528,0.0439984135106206,0.0177396829128265,0.0210809526741505,0.0180063495635986,0.0156190479397774,0.0120222222805023,0.0119365082979202,NA,18
"Debbie Beebe",6,0,18,9.2895003452301,8.41122735977173,8.51417878246307,7.75680000591278,5.59890318202972,5.0049190363884,4.8047193274498,5.23730952835083,5.20688730335236,5.03856030702591,4.38135395908356,6.96552538108826,NA,0.0559516121447086,0.0108655125200748,0.00180000001192093,0.0134936510324478,0.0125269843935966,0.0465349216461182,0.0215111114382744,0.0288650798499584,0.0421843774970621,0.0254238098859787,0.0306365084648132,0.000800000011920929,NA,18
"Sierra Reed",7,0,18,8.21229121303558,5.19234026050568,6.12003015470505,5.60663016939163,5.27163333511353,4.99721269702911,5.57723967933655,4.68437143564224,5.17078411912918,4.76706664371491,8.0137269821167,7.89270476341248,NA,0.064593525275588,0.283280371785164,0.185448233693838,0.224074242115021,0.280185353845358,0.314606965690851,0.241049822241068,0.166279368013144,0.100834922462702,0.0701634933948517,0.030076191008091,0.00280000007152557,NA,18
"Tyson Apostol",8,0,18,10.9271850452423,9.90839427566528,9.64387302017212,10.3846904687881,7.56793808984756,5.7478111000061,6.90937935447693,4.58114442539215,5.04775714969635,8.7786301574707,8.52704286575317,8.59574442100525,NA,0.0302288342639804,0.065088457301259,0.0300269846916199,0.0104031749367714,0.0146222223639488,0.136890478551388,0.0849111125469208,0.0581190485656261,0.0811380968391895,0.00137142860889435,0,0,NA,18
"Brendan Synnott",9,0,18,8.95124584388733,9.4441665391922,7.67915557384491,6.99870793056488,7.45593334102631,5.91009206676483,6.06983808088303,5.75579048013687,10.2553142776489,10.363331741333,10.4008952293396,10.3571730041504,NA,0.0699689674600959,0.017009957075119,0.0163650797307491,0.0340476196408272,0.0150984130501747,0.0328761910200119,0.0226507940590382,0.0541476202011108,0.00756532925926149,0.00297142863273621,0.00320000004768372,0.0012380952835083,NA,18
"Joe Dowdle",10,0,18,9.21248744010925,6.92268933582306,7.36122998714447,7.46735237407684,8.06295078468323,7.46894285869598,7.07915871763229,11.4964428672791,11.087652381897,11.1115095176697,11.0764682388306,11.1996222190857,NA,0.0116450025215745,0,0.00618888899683952,0.0144111114740372,0.0313936514258385,0.0213253971934319,0.0192587304413319,0.0270095244646072,0.00810818642936647,0.00297142863273621,0.00320000004768372,0.0012380952835083,NA,18
"Sydney Wheeler",11,0,18,8.95124584388733,9.05093035316467,8.84847301101685,9.9335793838501,8.00325238180161,7.21812220478058,13.3665015830994,12.8156365089417,12.8927079353333,12.8956047554016,12.9060618896484,12.9123396492004,NA,0.0699689674600959,0.0011111111342907,0,0.0005,0.0016111111342907,0.00351111117005348,0.00138888889551163,0,0.0000224719103425741,0,0,0,NA,18
"Spencer Duhm",12,0,18,6.90625333881378,7.19755876159668,6.25961096382141,6.74541428565979,7.41222698974609,13.412680934906,13.2514317436218,13.1970047683716,13.0801126976013,13.1104111022949,13.0844952163696,13.0340460319519,NA,0.187206180632114,0.0250409262627363,0.0712005784511566,0.0635619056522846,0.0823761923611164,0.01549365118891,0,0.00665555566549301,0.0029558053072542,0,0,0,NA,18
"Sandy Burgin",13,0,18,12.2090409183502,9.01578975868225,7.11587299442291,7.48570952796936,14.698577747345,14.5601391410828,14.2946016044617,14.4102666893005,14.6620301704407,14.684834903717,14.6056936264038,14.6689968452454,NA,0.00443285023421049,0.0357598296701908,0.0100444446504116,0.00460000002384186,0.00269841277599335,0.00575555563718081,0.00320000004768372,0,0.0000224719103425741,0,0,0,NA,18
"Jerry Sims",14,0,18,6.38965067481995,6.60801763820648,6.24683376550674,14.9513365097046,14.6778095207214,14.8254587402344,14.831803188324,14.826395236969,14.7280698394775,14.7972508010864,14.7153809509277,14.8006920852661,NA,0.0390540689677,0.0957878694832325,0.105496827423573,0.00867142871022224,0.000444444447755814,0.0000666666701436043,0,0,0.0000224719103425741,0,0,0,NA,18
"Candace Smith",15,0,18,9.2895003452301,12.3905253829956,16.282409236908,16.1315882835388,16.2539549674988,16.3281193618774,16.2105215110779,16.2132835350037,16.3007496528625,16.2676057128906,16.2740284690857,16.2650936203003,NA,0.0559516121447086,0.00377950945496559,0,0.000888888895511627,0,0.0000666666701436043,0,0,0.0000224719103425741,0,0,0,NA,18
"Carolina Eastwood",16,0,18,11.5978109092712,17.5377044830322,17.4695625610352,17.4592867126465,17.4309887428284,17.4029546089172,17.4600622406006,17.5148633460999,17.4519233589172,17.4724510383606,17.4006509666443,17.4996321868896,NA,0.0173411390408874,0.00689206364750862,0.0005,0,0,0.0000666666701436043,0,0,0.0000224719103425741,0,0,0,NA,18
"Natalie White",1,1,19,9.18335298728943,9.05181630802154,9.27253807735443,9.23770159721374,8.527692070961,7.01427780008316,5.8336190495491,5.76352379608154,5.42763810586929,4.78785079240799,4.265919049263,3.87126506757736,3.48996666574478,0.00318030100315809,0.0225936511792243,0,0.00329696977138519,0.0127492065727711,0.00810000017285347,0.00640744260326028,0.0176968258321285,0.0119698414802551,0.0393777787089348,0.0780206367373466,0.0232587306499481,0.0338698417842388,19
"Russell Hantz",2,0,19,11.3547625341415,8.63727488231659,8.43414921283722,8.32586350154877,8.7044158744812,9.17954284095764,7.56626984024048,6.61854128456116,5.18406666469574,4.61422063446045,4.05975236558914,4.01663174009323,2.29458095598221,0.000926984146237373,0.0005,0.0169460321366787,0.0450190483033657,0.0439709963314235,0.040411111831665,0.181155271828175,0.219157869279385,0.323369848042727,0.373007944345474,0.386623817622662,0.460003182470798,0.474130165159702,19
"Mick Trimming",3,0,19,6.32753359127045,8.01285032749176,6.09339206266403,5.54043174934387,6.61068410587311,5.64201429367065,5.41593968725204,5.19913650178909,5.14215239715576,4.18073333358765,3.85558094978333,3.45580317115784,3.11939999628067,0.106484266251326,0.205202169016004,0.164471431016922,0.12676666945219,0.0356523814797401,0.0960206368267536,0.0766206366717815,0.0633634933531284,0.0862158749401569,0.0535253979861736,0.0509365088641643,0.142853970736265,0.130968255877495,19
"Brett Clouser",4,0,19,10.4999192256927,9.73811024093628,9.78456822395325,8.01210000705719,7.21679525470734,6.40224283599854,6.32094127368927,5.99679681968689,5.64841182899475,4.92280158805847,4.4845453042984,4.33182222127914,4.182676197052,0.00138144543766975,0.011226984385401,0,0,0.00346147195622325,0.0160365082323551,0.0169376014210284,0.0301327800936997,0.00783174616098404,0.00124444445967674,0,0.00171428573131561,0.0190000002980232,19
"Jaison Robinson",5,0,19,9.14698888587952,8.63034593105316,6.94083765649796,6.9473825340271,7.75558413982391,5.910319024086,6.12533650779724,5.3987730178833,4.12886031675339,3.4608920583725,3.40711110305786,3.02941903305054,2.94939523744583,0.00972327912598848,0.0181557002365589,0.00970793667435646,0.0236904766857624,0.00394444447755814,0.0178930879235268,0.0038666667342186,0.00840000021457672,0.0353619052171707,0.0228333338797092,0.0328698418736458,0.0320269844532013,0.0347857147753239,19
"Shannon 'Shambo' Waters",6,0,19,8.20755264377594,8.150154129982,7.93349364089966,7.34011110639572,7.45435715532303,6.07397619342804,6.33635715532303,5.95076507282257,4.97055556344986,4.41558413743973,3.78907777786255,3.63640634584427,3.03050000095367,0.0465670409202576,0.179487338483334,0.170111114412546,0.0840269856452942,0.0941106794886291,0.0915507955551148,0.0891539699733257,0.0789333347380161,0.0717412714362144,0.0539031755626202,0.0547746044099331,0.102114287704229,0.146203176498413,19
"Monica Padilla",7,0,19,9.18335298728943,10.0483067722321,8.81284921073914,8.37446505641937,8.00015556335449,8.12001271057129,6.48450475168228,5.7134238114357,5.34584920120239,4.81389047765732,4.66516190052032,3.52716349077225,6.35483173370361,0.00318030100315809,0.0000555555559694767,0,0.0111492065489292,0.0158507939577103,0.00695816704630852,0.002604267898947,0.00764230354502797,0.0241539686024189,0.03238412758708,0.0272000007033348,0.0810634936988354,0.000800000011920929,19
"Dave Ball",8,0,19,10.4999192256927,9.73811024093628,9.82547935199737,10.3704666690826,8.87814761114121,8.1260809674263,7.0422142906189,6.06081428337097,5.53504761457443,4.86892381381988,3.93884760951996,3.7362984046936,6.31866665649414,0.00138144543766975,0.011226984385401,0,0.00246363639831543,0.0164793653190136,0.00955396845936775,0.0123492065966129,0.01115873041749,0.00730476197600365,0.03288412758708,0.0506888896822929,0.0664730171859264,0.0140333335399628,19
"John Fincher",9,0,19,9.61416731834412,8.97614818286896,9.0466412858963,8.19709842014313,6.62050951528549,6.77104126214981,5.86796031475067,5.67453649425507,5.48483174991608,5.36060476350784,4.86440721654892,7.18651426124573,6.77568888092041,0.00640920928120613,0.0322733052074909,0.00205555558204651,0.0115825398564339,0.0115424244813621,0.0305111119449139,0.0310074431337416,0.114277225989848,0.0240349212288857,0.179695240080357,0.21830317646265,0.0449174607396126,0,19
"Laura Morett",10,0,19,9.44241846466064,8.92285314178467,8.61916823673248,6.41582063865662,5.66882540607452,6.14837460899353,6.49731427288055,5.88807460975647,5.86124603080749,5.7592698469162,7.93829203033447,7.80989680290222,7.93564919662476,0.0502948281988502,0.00432222226634622,0.00217142862081528,0.0005,0.00390591640397906,0.00926349225640297,0.00796934736147523,0.0503677013404667,0.0260047622323036,0.0356920638084412,0.00144444444775581,0,0,19
"Kelly Sharbaugh",11,0,19,9.44241846466064,9.10015901374817,9.44081745243072,8.14932063484192,6.0618444519043,5.50217460012436,4.98391586112976,5.31936349248886,5.71532770252228,9.09161112594605,8.95757303237915,9.04086827278137,9.03374765396118,0.0502948281988502,0.00288888889923692,0,0.00290000003576279,0.0149698415994644,0.0236952386200428,0.0179042681790888,0.0287105578072369,0.0129873018264771,0.00124444445967674,0,0,0,19
"Erik Cardona",12,0,19,9.14698888587952,8.99341192817688,9.62112697505951,9.95532065486908,8.08292541217804,9.32187302017212,7.53005397510529,6.97733175182343,10.2780047798157,10.2289365081787,10.2918460426331,10.3403523902893,10.3716698608398,0.00972327912598848,0.0214349210895598,0,0.00329696977138519,0.00893924982473254,0.0153587304651737,0.00777777794003487,0.0353380960524082,0.00521587309241295,0.000444444447755814,0,0,0,19
"Liz Kim",13,0,19,8.68858339881897,8.5793208732605,8.48783144283295,7.42910951423645,6.99887144374847,6.81015240716934,7.67724126148224,11.1089174690247,10.7857460212708,10.8709650688171,10.8240793876648,10.8044666366577,10.8263603096008,0.0567685958296061,0.218809820234776,0.162439685493708,0.0542904772758484,0.0872730175554752,0.147149209052324,0.0693587318062782,0.0188915102668107,0.00231587305665016,0.00276666671037674,0.000666666686534882,0,0,19
"Russell Swan",14,0,19,6.48792008495331,7.75635915088654,8.10615556144714,7.94243014812469,8.85860157394409,8.86860001277924,12.8268476333618,12.5304730491638,12.5984159240723,12.6192396774292,12.6812523803711,12.7012730178833,12.6588904418945,0.113508504033089,0.0565421145558357,0.204547622770071,0.110690477997065,0.0304777782559395,0.0287835642695427,0.00646458539739251,0.00215658919885755,0,0,0,0,0,19
"Ashley Trainer",15,0,19,13.2612926654816,9.28171848106384,9.29411428833008,7.22147934484482,8.99116032409668,13.3128015365601,13.2100206375122,13.1856825256348,13.2854285736084,13.3603126907349,13.2938253593445,13.2821571273804,13.2684380607605,0.0733163959756494,0.0152111113667488,0.0118047620952129,0.0159603177905083,0.0206142860949039,0.00614705589413643,0.00224871233478189,0.000823255825787783,0,0,0,0,0,19
"Yasmin Giles",16,0,19,9.44241846466064,13.1086906032562,10.2498000030518,10.5808031702042,14.8873669929504,14.4019920463562,14.327546081543,14.5233872833252,14.7470143165588,14.6903126754761,14.7023412971497,14.7022476387024,14.8298476753235,0.0502948281988502,0.00340952390432358,0.00356666672229767,0.0256476197242737,0.00520115445181727,0.0028645161986351,0.0000264900662004948,0.0000232558138668537,0,0,0,0,0,19
"Ben Browning",17,0,19,9.61416731834412,10.6998523674011,8.20274445438385,14.7300587234497,14.2770335845947,14.4505555419922,14.558361907959,14.3895698509216,14.2523507804871,14.2996491661072,14.2914111099243,14.2240507888794,14.2273428535461,0.00640920928120613,0.00130000001192093,0,0.000888888895511627,0.0000519480518996716,0.00406451618671417,0.0000264900662004948,0.0000232558138668537,0,0,0,0,0,19
"Betsy Bolan",18,0,19,7.86308878135681,6.61139409065247,16.0485830039978,16.0012429389954,15.9692127342224,16.0786907844543,15.9951939544678,15.9354364547729,16.004400138855,15.9736861572266,15.9539595947266,15.8944727172852,16.0091811218262,0.0486286555677652,0.167041595309973,0.0286888896524906,0.0246571433842182,0.024217028003186,0.0088010241985321,0.00162649009004235,0.0000232558138668537,0,0,0,0,0,19
"Mike Borassi",19,0,19,13.6237774524689,9.54783369159698,16.0951192436218,16.1861920547485,16.0827206840515,16.1243841247559,16.0868818435669,16.1371746330261,16.1021426010132,16.1124571495056,16.1046952629089,16.0217153053284,16.06954088974,0.00436912917345762,0.000444444447755814,0,0,0.0000519480518996716,0.0000645161271095276,0.0000264900662004948,0.0000232558138668537,0,0,0,0,0,19
"Marisa Calihan",20,0,19,8.20755264377594,17.2409601974487,17.0796037635803,17.0568136711121,17.0286691894531,17.013308971405,16.9713950996399,17.0086528244019,16.9792910308838,17.004303150177,16.9804173049927,16.9760239601135,17.008248916626,0.0465670409202576,0.0052239539064467,0,0,0.0000519480518996716,0.0000645161271095276,0.0000264900662004948,0.0000232558138668537,0,0,0,0,0,19
"Sandra Diaz-Twine",1,1,20,13.9024161376953,9.60607347202301,8.5956126909256,6.73419204998016,5.47901428413391,5.53704286718369,5.06647779369354,4.65007936382294,4.00425079154968,3.70672538757324,3.56195555973053,2.49809999704361,2.71651746511459,0.000373266085982323,0.0344696976840496,0.0581018771529198,0.0502222231924534,0.0664190489947796,0.157155558377504,0.130568256497383,0.182166670382023,0.238595242649317,0.15708730468154,0.15792698726058,0.317607941567898,0.192830161601305,20
"Parvati Shallow",2,0,20,8.86085433578491,9.71715808296204,10.793679359436,8.17523491764069,7.58579045772553,6.47044127988815,6.1798063416481,5.24323332977295,5.49236824893951,5.468485724926,4.77128570318222,3.56415715026855,3.02523332262039,0.0271218919157982,0.0425123274326324,0.0217479857243598,0.0229190480411053,0.0107396827638149,0.0315412707328796,0.0218492067754269,0.0188873019218445,0.0346476198136806,0.0507634932696819,0.0499857152402401,0.0683349215984344,0.0703587313592434,20
"Russell Hantz",3,0,20,10.2333473033905,8.76078326797485,9.47301428794861,8.93378889751434,8.44786666870117,8.22030792999267,6.63336981868744,6.15898411607742,5.78952857303619,5.32725079154968,4.19124125862122,4.09553491163254,3.221196829319,0.00167882165312767,0.0526048352718353,0.0474829068519175,0.0208936510384083,0.00607013005018234,0.0244603178501129,0.0277873020768166,0.0421349214315414,0.0859380968511105,0.12488412925601,0.161092871287838,0.183260320901871,0.123784128785133,20
"Jerri Manthey",4,0,20,9.22602494430542,8.20217244434357,7.17273419094086,7.28182221221924,6.13759841060638,5.49910780096054,6.17143491172791,4.83468570995331,5.00772063589096,4.08706033039093,3.3042206287384,2.70869999837875,2.79871588230133,0.0365311344414949,0.188332760035992,0.132193652898073,0.0952793670892716,0.113533335596323,0.147026986509562,0.290571433275938,0.171925399899483,0.242044448852539,0.107684438599274,0.110477087903768,0.282509388018399,0.238807939708233,20
"Colby Donaldson",5,0,20,13.0737671394348,9.5974184627533,7.84642699050903,6.54427460002899,5.82987301445007,7.74151268768311,5.78484443187714,4.28520475912094,4.7089063501358,4.19166666555405,4.13073650407791,3.91277936315536,3.53646031808853,0.0608223015516996,0.101362051010132,0.126019482821226,0.141758732885122,0.139290479242802,0.105331747472286,0.103477779716253,0.057985715508461,0.0559190485477448,0.0341066592764109,0.016865192560479,0.0607712919302285,0.0368793655633926,20
"Rupert Boneham",6,0,20,11.1973732662201,11.2663288440704,8.98236030006409,7.6928904709816,8.15656826019287,5.92377458667755,5.22943650388718,4.56813492441177,4.69770794296265,4.11443015956879,3.77777141809463,3.64677937173843,2.85110158443451,0.0050004478096962,0.0333524539470673,0.216507940948009,0.199820638686419,0.111130305141211,0.175533336251974,0.145911114156246,0.110652383506298,0.205804766058922,0.212960320860147,0.265303178519011,0.211617463856936,0.28744920989871,20
"Danielle DiLorenzo",7,0,20,8.25144463920593,7.91833549976349,9.07945396995544,7.2970412569046,7.26957936477661,6.54972856616974,6.04521270799637,6.21519046592712,6.6044031920433,5.92130636072159,4.92696983480453,4.13684602594376,6.86847618865967,0.20456206920743,0.232102067828178,0.0555129096917808,0.0161790899448097,0.0104360365457833,0.0294167138952762,0.0313037523534149,0.0348321326840669,0.0893630403764546,0.065682540923357,0.0520341388080269,0.177434923827648,0.00440000009536743,20
"Candice Woodcock",8,0,20,10.0188746948242,9.06446487998962,8.2152809419632,7.45228887367249,7.73920158481598,6.91866348838806,5.91559047269821,5.56028571224213,5.1731142988205,4.72598412561417,4.60505829191208,3.60033016252518,6.94707777786255,0.00469251568615437,0.0105317462384701,0.00996190497279167,0.0354301593899727,0.0243095242381096,0.0568317473828793,0.0468904769122601,0.114526986181736,0.00880000019073486,0.00998284943215549,0.0358604307752103,0.0614522442705929,0.00160000002384186,20
"Amanda Kimmel",9,0,20,9.62652017593384,7.39011386299133,7.23057302522659,7.20508888912201,6.28011428451538,6.16904445505142,4.94201904630661,4.51927301454544,4.50395397233963,4.5774666595459,4.07755237627029,6.49917775154114,6.42619205856323,0.0456791757494211,0.101658665806055,0.0206321793496609,0.0735000014603138,0.0950190495252609,0.179744447469711,0.104855557352304,0.0859888909459114,0.0742222232818604,0.0817031757831573,0.057301588088274,0.000016736401244998,0,20
"J.T. Thomas",10,0,20,9.41888820266724,8.99767826557159,9.20759842205048,8.26350158977509,8.48768887901306,6.63573968219757,5.93742696380615,4.79872222232819,4.9417238073349,4.74601745271683,8.0555127029419,7.92324286270142,7.92044603347778,0.112008400782943,0.0957774079442024,0.0184670333005488,0.0495571440458298,0.0173034634888172,0.0280000004470348,0.0484809532165527,0.0389539690315723,0.0719555571675301,0.0592479292880744,0.000202257970348001,0.0000665289349853992,0,20
"Courtney Yates",11,0,20,12.4347950668335,10.7353482351303,9.05925699043274,6.74638252925873,6.90065396499634,6.19531904315948,6.13508889961243,6.13858093261719,5.835652384758,8.82656509399414,8.48371585845947,8.63738571739197,8.68725872611999,0.0186758205443621,0.0355318190157413,0.00292849291488528,0.00723147068545222,0.0117741317935288,0.027815126599744,0.0160735933985561,0.0297622914481908,0.0275312929935753,0.000916182590648532,0.000202257970348001,0.0000665289349853992,0,20
"Benjamin 'Coach' Wade",12,0,20,9.10042655181885,7.58954864215851,6.96308094215393,6.83588413143158,7.15709364891052,6.32308887958527,5.73753807592392,5.1625301527977,10.2790254211426,10.2261492080688,10.2473206329346,10.4016524124146,10.2639095497131,0.0404538048356771,0.0777204922735691,0.0196590967215598,0.0181507938504219,0.00918365542963147,0.0343714292645454,0.0478174614310265,0.0289000005424023,0.0109741498120129,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"Rob 'Boston Rob' Mariano",13,0,20,8.66691193771362,8.04948021888733,6.60229047393799,6.79598569154739,6.29403016233444,6.29831110620499,5.18226983213425,11.420839679718,10.6471317672729,10.6063952255249,10.6694555435181,10.5943603210449,10.6667047386169,0.0930982963293791,0.0260555562078953,0.017547619342804,0.05203968334198,0.037996826171875,0.0699682553112507,0.167973018586636,0.053798799591139,0.00484081645682454,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"James Clement",14,0,20,9.45294553184509,10.8467327528,8.38881745958328,7.98880477428436,9.06292220592499,9.26625077629089,12.6756999740601,12.5060190391541,12.5278111076355,12.4902364959717,12.5552206268311,12.5796888618469,12.4849698371887,0.0613180700391531,0.00257777783274651,0.0242797317244112,0.0318555560708046,0.0269256861209869,0.0124523811936378,0.00734660895727575,0.00139879884012043,0.0000408163256943226,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"Tyson Apostol",15,0,20,12.212737121582,10.3066286392212,9.55945466041565,9.21689522266388,7.24366505813599,7.30902223348618,12.6318158607483,12.5329142951965,12.430174621582,12.4730000038147,12.6504793586731,12.5706491775513,12.5616222000122,0.00805244261026382,0.101044400960207,0.13273397956416,0.0781682555675507,0.0461428580582142,0.0339357616622001,0.0220243871118873,0.00106546546705067,0.000485260773450136,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"Tom Westman",16,0,20,8.79036849403381,5.88033493041992,6.04093491363525,5.99354760503769,6.82714127492905,13.8379206542969,13.845141254425,13.8394237861633,13.9307349128723,14.0087142829895,13.934596824646,13.9319809570313,13.9305730133057,0.267573029518127,0.437440700799227,0.1374222253263,0.165352384060621,0.173220638215542,0.0789084121342748,0.00883073606155813,0.0008654654789716,0.00365986408665776,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"Cirie Fields",17,0,20,8.46097855949402,8.16600025653839,7.52813016414642,7.02972062492371,14.5728063240051,14.5457111282349,14.5642507705688,14.5056920623779,14.6121603317261,14.6762555580139,14.7133333396912,14.7193365020752,14.7070111541748,0.128379852518439,0.125375749409199,0.243825978845358,0.114206351459026,0.0124282444007695,0.0048909502979368,0.00402597408555448,0.0000654654670506716,0.0000408163256943226,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"Randy Bailey",18,0,20,12.1561357707977,11.5850777816772,11.2063460035324,15.3218633613586,14.8050333175659,15.1180349311829,15.0705825614929,14.9043809585571,14.8430285873413,14.8379999771118,14.8489714164734,14.8899714355469,14.953979385376,0.0239450837820768,0.0297040411233902,0.0204590191543102,0.00676004211232066,0.0013298314101994,0.00169095025025308,0.00162597404979169,0.0000654654670506716,0.0000408163256943226,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"Stephenie LaGrossa",19,0,20,9.22602494430542,10.3913935012817,16.7152447166443,16.9228214683533,16.8074918823242,16.7958486671448,16.9129070854187,16.9077365913391,16.8525716781616,16.8717337722778,16.9009462661743,16.9333616905212,16.8447376899719,0.0365311344414949,0.00543333342671394,0.00154473219811916,0.00140448645874858,0.000186974216252565,0.000890950238332152,0.0000259740259498358,0.0000654654670506716,0.0000408163256943226,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"Sugar Kiper",20,0,20,11.4015928821564,17.7594793395996,17.7199419975281,17.6759532203674,17.6797321395874,17.7714141120911,17.6972127532959,17.7748034439087,17.8057685241699,17.7082588348389,17.7947434997559,17.7898531532288,17.7746805801392,0.0202501850128174,0.019361905246973,0.000078065499663353,0.00060448644682765,0.000186974216252565,0.00169095025025308,0.0000259740259498358,0.0000654654670506716,0.0000408163256943226,0.000116182578727603,0.000202257970348001,0.0000665289349853992,0,20
"Judd 'Fabio' Birza",1,1,21,9.72383452224731,7.80757281208038,8.21462178325653,8.37937662029266,7.42998413467407,7.86371268749237,7.20740000343323,6.44492699527741,6.07725397062302,5.73556983280182,4.80560952806473,3.50586349821091,2.78872063732147,0.0405408596396446,0.0344555563032627,0.0777904779314995,0.0155222225822508,0.0206031750142574,0.0227349210083485,0.0247920639514923,0.0250809528231621,0.0242412703037262,0.0285269848108292,0.0807095246016979,0.0815238098502159,0.205068256646395,21
"Chase Rice",2,0,21,8.96313235855103,8.76182379341125,9.07367575073242,7.79567459487915,6.43567936611176,6.44355079269409,5.90920317029953,4.9967508020401,4.55652064037323,4.91520792865753,3.76417619419098,3.07959841394424,2.62376190423965,0.009811648003757,0,0.00783650809526443,0.0259015876948833,0.075190477848053,0.129558732092381,0.159465082526207,0.207076193362474,0.237915876328945,0.224436790181324,0.226058451194316,0.369278807228431,0.331696828305721,21
"Sash Lenahan",3,0,21,9.78598365211487,9.76085669136047,9.18320374488831,7.42874443912506,7.39526826190948,7.7422793598175,8.53470794916153,6.71317143630981,6.69607938766479,6.52616030788422,4.94876347970963,3.84964920806885,3.22166984558105,0.00956900016963482,0.0330881087332964,0.0348823252916336,0.0130063495077193,0.0261736327894032,0.030234127657488,0.0156349209845066,0.0306523813903332,0.0303492068946362,0.0223936512470245,0.0545380961894989,0.0698825405836105,0.0993412716686726,21
"Holly Hoffman",4,0,21,8.59316970252991,10.4072794866562,7.8123825378418,7.79574961328506,7.38850316047668,6.97420791101456,6.13215077781677,4.99668093681335,4.57325554561615,4.48243015766144,4.43938730621338,3.68572698688507,3.28681428384781,0.194803180932999,0.00770634937286377,0.0364444453120232,0.0355349211990833,0.0348815001919866,0.079060319006443,0.0786650810539722,0.0321650798916817,0.0491825402379036,0.0765555571913719,0.0911298668906093,0.0816142867207527,0.129674604654312,21
"Dan Lembo",5,0,21,9.78598365211487,8.31495362091064,9.73562858963013,9.03614128303528,6.13664603757858,7.10434443330765,5.55459207010269,5.30887459945679,5.51688727617264,5.13355079317093,4.75214285373688,4.93395080280304,3.78772699213028,0.00956900016963482,0.022350000411272,0.0345634537562728,0.0643841281831264,0.142207939177752,0.0363234926722944,0.0613920646011829,0.0351770972516388,0.0112386476285756,0.00477647067420185,0.0119282915778458,0.0531073512565345,0.0407649423144758,21
"Jane Bright",6,0,21,9.08035417175293,6.81730405426025,6.69466130447388,7.47620043230057,6.2199841299057,5.77461270141602,7.02920951843262,5.71491746616364,5.32047460222244,4.45026506567001,3.90938571166992,3.42042063474655,3.54594602155685,0.0628145228400826,0.149667280077934,0.293474320262671,0.0903206369876862,0.0496650804877281,0.032820318158716,0.0254301591515541,0.0424269851148129,0.113479366838932,0.099462186736986,0.0815521027036011,0.140367696082219,0.0754744666479528,21
"Benry Henry",7,0,21,10.1328404922485,8.79242582893372,8.75256032180786,7.2230190410614,7.95274129104614,6.38379840707779,5.61030635499954,5.98376823329926,5.98724284648895,5.26831683778763,5.0763507938385,4.24114444494247,6.59764284515381,0.0185071334838867,0.0194318906962872,0.0605035379827023,0.0209825400747359,0.0468126993477345,0.0466896835733205,0.0496626359410584,0.0331866208519787,0.0648767439909279,0.0925682556629181,0.0725555568635464,0.117795240134001,0.000101449277251959,21
"Kelly 'Purple Kelly' Shinn",8,0,21,8.59730421066284,9.60200993156433,8.44044127082825,7.12330156421661,7.6536206445694,7.26506506347656,6.61723650550842,6.47307458639145,6.41610475492477,5.01927617740631,4.91628729343414,7.65169839668274,7.2692333316803,0.0608648881390691,0.00747222235798836,0.0000377358496189117,0.00127619049325585,0.00252243337407708,0.000472222225740552,0.00859438132122159,0.0027199538256973,0.00337198071554303,0.00458123256079853,0.014989537043497,0.0130279856454581,0.000101449277251959,21
"NaOnka Mixon",9,0,21,7.26951631069183,12.5120422821045,11.2536872930527,9.98022221755981,9.70435398960113,8.32055714607239,6.54167775344849,6.09239524030685,5.64074919891357,4.07236666440964,4.11042698955536,7.76875240325928,6.78191426086426,0.0411863650679588,0.00353333339095116,0.00117889323085547,0.00288888895511627,0.00142283861897886,0.0083444444835186,0.124836509615183,0.217626987040043,0.164512700617313,0.109761906296015,0.14147235825099,0.0253650539293885,0.000101449277251959,21
"Brenda Lowe",10,0,21,8.23227326583862,8.61100503540039,7.19003290081024,8.36427344703674,6.91270634698868,8.01082223558426,7.2555396733284,6.39287302064896,5.56309840297699,5.98473333597183,8.41229842185974,8.32443019485474,8.37557141685486,0.106500661961734,0.0777537144124508,0.115082542091608,0.119900002539158,0.0676492079794407,0.0245203179083765,0.00568253979086876,0.0714317475855351,0.147298414707184,0.148092345668003,0.000191124154254794,0.00015655685774982,0.000101449277251959,21
